,group_0,group_1,group_2,group_3,group_4,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,time_in_hours_sin,time_in_hours_cos,0,event
2014-08-26 09:45:00,1.241565969,1.425159633,1.483342764,1.166254227,1.467568141,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,1.513198532,1.179852209,0.752661206,0.572029086,0.695870321,0.979071547,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,1.537092994,0.900145172,0.724768019,0.490510998,0.697856032,1.200814491,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,1.59322282,1.073815036,0.802468723,0.79794532,0.949499285,1.179013407,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,2.334839772,1.502216042,1.111667722,0.92591564,1.132609454,1.419316276,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,1.86093209,1.07959868,0.715376159,0.542009981,0.793673943,1.426603141,0.555570233,-0.831469612,0.753333333,9
2014-08-26 10:00:00,1.052584082,1.507869414,1.567715755,1.194668112,1.546885893,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,1.513198532,1.179852209,0.752661206,0.572029086,0.695870321,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,1.537092994,0.900145172,0.724768019,0.490510998,0.697856032,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,1.59322282,1.073815036,0.802468723,0.79794532,0.949499285,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,2.334839772,1.502216042,1.111667722,0.92591564,1.132609454,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,1.86093209,1.07959868,0.715376159,0.542009981,0.793673943,0.5,-0.866025404,0.782333333,9
2014-08-26 10:15:00,1.279295235,1.377001315,1.420674644,1.250346649,1.376697353,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,1.513198532,1.179852209,0.752661206,0.572029086,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,1.537092994,0.900145172,0.724768019,0.490510998,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,1.59322282,1.073815036,0.802468723,0.79794532,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,2.334839772,1.502216042,1.111667722,0.92591564,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,1.86093209,1.07959868,0.715376159,0.542009981,0.44228869,-0.896872742,0.783333333,9
2014-08-26 10:30:00,1.880002531,2.561073771,2.572021397,2.962281017,2.835612636,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,1.513198532,1.179852209,0.752661206,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,1.537092994,0.900145172,0.724768019,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,1.59322282,1.073815036,0.802468723,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,2.334839772,1.502216042,1.111667722,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,1.86093209,1.07959868,0.715376159,0.382683432,-0.923879533,0.784,9
2014-08-26 10:45:00,1.772276757,2.195445774,2.338992844,2.572958945,2.424999718,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,1.513198532,1.179852209,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,1.537092994,0.900145172,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,1.59322282,1.073815036,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,2.334839772,1.502216042,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,1.86093209,1.07959868,0.321439465,-0.946930129,0.833,9
2014-08-26 11:00:00,0.871991278,1.225808673,1.305852836,1.20242024,1.399247039,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,1.513198532,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,1.537092994,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,1.59322282,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,2.334839772,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,1.86093209,0.258819045,-0.965925826,1.013666667,9
2014-08-26 11:15:00,0.149549875,0.261247815,0.501558328,0.357028099,0.35025799,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,1.178781801,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,1.068474368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,1.192459413,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,1.36964368,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,1.225613769,0.195090322,-0.98078528,1.134333333,9
2014-08-26 11:30:00,0.088460174,0.088422485,0.139562368,0.426597978,0.290721009,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,1.221177915,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.911055195,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,1.114774476,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,1.203682716,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,1.008480785,0.130526192,-0.991444861,1.137,9
2014-08-26 11:45:00,0.156211475,0.093321482,0.157543991,0.42244,0.325196574,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,1.230468704,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,1.302555908,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,1.401968721,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,1.49083086,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.424495378,0.065403129,-0.997858923,1.102666667,9
2014-08-26 12:00:00,0.068677391,0.106018727,0.24612437,0.187619496,0.207484806,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,1.175762948,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,1.263757609,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.931875897,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,1.506699442,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,1.446885306,1.22e-16,-1.0,1.063,9
2014-08-26 12:15:00,0.038932084,0.101810759,0.315140028,0.301183472,0.278321906,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,1.66334554,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,1.46192642,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,1.483385311,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,1.647807293,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,1.60745148,-0.065403129,-0.997858923,1.016333333,9
2014-08-26 12:30:00,0.023541667,0.089873907,0.309761344,0.295761892,0.26249754,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,1.387590635,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,1.557231122,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,1.748301303,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,1.322418148,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,1.617558554,-0.130526192,-0.991444861,0.948666667,9
2014-08-26 12:45:00,0.023062589,0.102266128,0.308846765,0.391590726,0.333134755,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,1.241565969,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,1.425159633,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,1.483342764,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,1.166254227,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,1.467568141,-0.195090322,-0.98078528,0.886666667,9
2014-08-26 13:00:00,0.030215385,0.107950825,0.328569626,0.407241463,0.389641888,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,1.052584082,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,1.507869414,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,1.567715755,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,1.194668112,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,1.546885893,-0.258819045,-0.965925826,0.804666667,9
2014-08-26 13:15:00,0.046805959,0.206305358,0.33185915,0.584716143,0.441952406,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,1.279295235,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,1.377001315,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,1.420674644,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,1.250346649,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,1.376697353,-0.321439465,-0.946930129,0.741333333,9
2014-08-26 13:30:00,0.05540588,0.303119933,0.230571954,0.670933342,0.492836473,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,1.880002531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,2.561073771,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,2.572021397,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,2.962281017,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,2.835612636,-0.382683432,-0.923879533,0.691333333,9
2014-08-26 13:45:00,0.435214089,0.767190531,0.6930632,1.165071243,0.97693378,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,1.772276757,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,2.195445774,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,2.338992844,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,2.572958945,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,2.424999718,-0.44228869,-0.896872742,0.632666667,9
2014-08-26 14:00:00,0.880719239,0.456237208,1.113101567,0.775340865,0.636821504,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.871991278,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,1.225808673,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,1.305852836,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,1.20242024,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,1.399247039,-0.5,-0.866025404,0.576,9
2014-08-26 14:15:00,0.384020046,0.216718737,0.550285118,0.579113464,0.369883095,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.149549875,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.261247815,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.501558328,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.357028099,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,0.35025799,-0.555570233,-0.831469612,0.522333333,9
2014-08-26 14:30:00,0.173934887,0.139639462,0.202375045,0.503570827,0.386971016,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.088460174,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.088422485,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.139562368,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.426597978,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,0.290721009,-0.608761429,-0.79335334,0.470333333,9
2014-08-26 14:45:00,0.096676542,0.122280499,0.107153405,0.292862272,0.332756776,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.156211475,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.093321482,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.157543991,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.42244,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,0.325196574,-0.659345815,-0.751839807,0.427333333,9
2014-08-26 15:00:00,0.100354513,0.103729047,0.128948091,0.239449711,0.368626345,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.068677391,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.106018727,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.24612437,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.187619496,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,0.207484806,-0.707106781,-0.707106781,0.396666667,9
2014-08-26 15:15:00,0.162689164,0.267932633,0.200522635,0.346498906,0.382913794,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.038932084,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.101810759,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.315140028,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.301183472,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,0.278321906,-0.751839807,-0.659345815,0.384,9
2014-08-26 15:30:00,0.260847355,0.179159809,0.501378454,0.312312077,0.344870585,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.023541667,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.089873907,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.309761344,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.295761892,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,0.26249754,-0.79335334,-0.608761429,0.388333333,9
2014-08-26 15:45:00,0.102946016,0.175267211,0.367088795,0.295103267,0.338049646,0.102946016,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.023062589,0.175267211,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.102266128,0.367088795,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.308846765,0.295103267,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.391590726,0.338049646,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,0.333134755,-0.831469612,-0.555570233,0.390333333,9
2014-08-26 16:00:00,0.046182868,0.084893852,0.251647503,0.218850892,0.277069161,0.046182868,0.102946016,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.030215385,0.084893852,0.175267211,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.107950825,0.251647503,0.367088795,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.328569626,0.218850892,0.295103267,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.407241463,0.277069161,0.338049646,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,0.389641888,-0.866025404,-0.5,0.390333333,9
2014-08-26 16:15:00,0.037071947,0.052335509,0.175686166,0.12913446,0.250713524,0.037071947,0.046182868,0.102946016,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.046805959,0.052335509,0.084893852,0.175267211,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.206305358,0.175686166,0.251647503,0.367088795,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.33185915,0.12913446,0.218850892,0.295103267,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.584716143,0.250713524,0.277069161,0.338049646,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,0.441952406,-0.896872742,-0.44228869,0.387,9
2014-08-26 16:30:00,0.054195678,0.055947458,0.164169597,0.272000836,0.144734868,0.054195678,0.037071947,0.046182868,0.102946016,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.05540588,0.055947458,0.052335509,0.084893852,0.175267211,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.303119933,0.164169597,0.175686166,0.251647503,0.367088795,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.230571954,0.272000836,0.12913446,0.218850892,0.295103267,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.670933342,0.144734868,0.250713524,0.277069161,0.338049646,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,0.492836473,-0.923879533,-0.382683432,0.386666667,9
2014-08-26 16:45:00,0.048421614,0.063045281,0.144042085,0.241714209,0.236578983,0.048421614,0.054195678,0.037071947,0.046182868,0.102946016,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.435214089,0.063045281,0.055947458,0.052335509,0.084893852,0.175267211,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.767190531,0.144042085,0.164169597,0.175686166,0.251647503,0.367088795,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.6930632,0.241714209,0.272000836,0.12913446,0.218850892,0.295103267,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,1.165071243,0.236578983,0.144734868,0.250713524,0.277069161,0.338049646,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,0.97693378,-0.946930129,-0.321439465,0.388,9
2014-08-26 17:00:00,0.047897408,0.083326155,0.122676195,0.291992498,0.184012681,0.047897408,0.048421614,0.054195678,0.037071947,0.046182868,0.102946016,0.260847355,0.162689164,0.100354513,0.096676542,0.173934887,0.384020046,0.880719239,0.083326155,0.063045281,0.055947458,0.052335509,0.084893852,0.175267211,0.179159809,0.267932633,0.103729047,0.122280499,0.139639462,0.216718737,0.456237208,0.122676195,0.144042085,0.164169597,0.175686166,0.251647503,0.367088795,0.501378454,0.200522635,0.128948091,0.107153405,0.202375045,0.550285118,1.113101567,0.291992498,0.241714209,0.272000836,0.12913446,0.218850892,0.295103267,0.312312077,0.346498906,0.239449711,0.292862272,0.503570827,0.579113464,0.775340865,0.184012681,0.236578983,0.144734868,0.250713524,0.277069161,0.338049646,0.344870585,0.382913794,0.368626345,0.332756776,0.386971016,0.369883095,0.636821504,-0.965925826,-0.258819045,0.387666667,9
